transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500011096,ACC0093713,IND24012074,LN2024080000142,LDO20250007786,12,2025-08-24,04:03:56,1159.73,Debit,Completed,,Loan Payment - LN2024080000142,False,,1.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011097,ACC0093729,IND24013340,LN2024080000147,LDO20250003404,12,2025-08-16,04:30:04,1529.86,Debit,Completed,,Loan Payment - LN2024080000147,False,,0.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011098,ACC0091952,IND24023960,LN2024080000148,LDO20250007787,12,2025-08-24,02:30:13,4577.62,Debit,Completed,,Loan Payment - LN2024080000148,False,,1.02,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011099,ACC0092984,IND24023588,LN2024080000149,LDO20250007788,12,2025-08-24,03:49:00,11275.32,Debit,Completed,,Loan Payment - LN2024080000149,False,,0.32,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011100,ACC0093017,IND24005562,LN2024080000150,LDO20250007789,11,2025-08-03,02:07:13,794.49,Debit,Completed,,Loan Payment - LN2024080000150,False,,0.95,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011101,ACC0093697,IND24012376,LN2024080000152,LDO20250003405,11,2025-08-02,03:08:51,5084.92,Debit,Completed,,Loan Payment - LN2024080000152,False,,1.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011102,ACC0091943,IND24026503,LN2024080000155,LDO20250007790,12,2025-08-11,02:32:37,1819.75,Debit,Completed,,Loan Payment - LN2024080000155,False,,0.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011103,ACC0093543,IND24018801,LN2024080000206,LDO20250003406,12,2025-08-19,04:24:52,2042.21,Debit,Failed,bank_timeout,Loan Payment - LN2024080000206,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011104,ACC0092949,IND24009832,LN2024080000208,LDO20250007791,12,2025-08-27,02:43:23,1878.62,Debit,Completed,,Loan Payment - LN2024080000208,False,,0.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011105,ACC0092376,IND24016620,LN2024080000219,LDO20250003407,12,2025-08-09,03:58:52,1709.67,Debit,Completed,,Loan Payment - LN2024080000219,False,,1.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011106,ACC0093080,IND24010559,LN2024080000220,LDO20250007792,12,2025-08-28,03:49:32,3682.77,Debit,Completed,,Loan Payment - LN2024080000220,False,,1.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011107,ACC0091555,IND24007757,LN2024080000222,LDO20250003408,12,2025-08-17,02:19:39,917.06,Debit,Completed,,Loan Payment - LN2024080000222,False,,0.69,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011108,ACC0091574,IND24010475,LN2024080000233,LDO20250007793,12,2025-08-24,02:36:40,3007.89,Debit,Completed,,Loan Payment - LN2024080000233,False,,0.04,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011109,ACC0093694,IND24007191,LN2024080000235,LDO20250007794,12,2025-08-10,04:24:37,2092.74,Debit,Completed,,Loan Payment - LN2024080000235,False,,1.16,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011110,ACC0091626,IND24013312,LN2024080000237,LDO20250007795,12,2025-08-10,02:06:00,5172.22,Debit,Failed,account_blocked,Loan Payment - LN2024080000237,False,,0.1,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011111,ACC0092776,IND24019512,LN2024080000238,LDO20250007796,12,2025-08-27,03:54:45,8534.55,Debit,Completed,,Loan Payment - LN2024080000238,False,,1.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011112,ACC0093296,IND24009572,LN2024080000239,LDO20250003409,11,2025-08-04,04:41:39,11586.89,Debit,Completed,,Loan Payment - LN2024080000239,False,,0.07,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011113,ACC0093189,IND24002757,LN2024080000250,LDO20250007797,12,2025-08-25,04:35:30,6468.46,Debit,Completed,,Loan Payment - LN2024080000250,False,,1.46,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011114,ACC0093760,IND24005608,LN2024080000253,LDO20250007798,12,2025-08-13,04:27:45,1634.14,Debit,Completed,,Loan Payment - LN2024080000253,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011115,ACC0093354,IND24019136,LN2024080000254,LDO20250003410,12,2025-08-23,03:07:22,677.22,Debit,Completed,,Loan Payment - LN2024080000254,False,,1.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011116,ACC0092567,IND24014166,LN2024080000255,LDO20250007799,12,2025-08-24,03:02:18,1112.74,Debit,Failed,mandate_limit,Loan Payment - LN2024080000255,False,,1.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011117,ACC0093426,IND24009256,LN2024080000268,LDO20250001551,12,2025-08-29,04:58:29,5387.9,Debit,Completed,,Loan Payment - LN2024080000268,False,,1.68,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011118,ACC0093014,IND24017550,LN2024080000287,LDO20250007800,11,2025-08-10,03:07:30,2621.27,Debit,Completed,,Loan Payment - LN2024080000287,False,,0.69,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011119,ACC0093252,IND24016627,LN2024080000292,LDO20250003411,12,2025-08-16,03:08:37,1149.17,Debit,Completed,,Loan Payment - LN2024080000292,False,,1.39,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011120,ACC0092204,IND24012120,LN2024080000295,LDO20250007801,12,2025-08-18,02:41:45,3888.65,Debit,Completed,,Loan Payment - LN2024080000295,False,,0.37,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011121,ACC0092045,IND24001562,LN2024080000298,LDO20250001552,12,2025-08-28,02:09:01,1585.54,Debit,Completed,,Loan Payment - LN2024080000298,False,,0.16,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011122,ACC0093797,IND24012315,LN2024080000308,LDO20250007802,11,2025-08-04,03:53:33,899.7,Debit,Completed,,Loan Payment - LN2024080000308,False,,1.72,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011123,ACC0093234,IND24026695,LN2024080000318,LDO20250007803,11,2025-08-02,04:41:23,2807.23,Debit,Failed,bank_timeout,Loan Payment - LN2024080000318,False,,0.63,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011124,ACC0093249,IND24007029,LN2024080000333,LDO20250001553,12,2025-08-16,02:35:38,3521.54,Debit,Completed,,Loan Payment - LN2024080000333,False,,1.11,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
 TXNL202500011125 ,ACC0093370,IND24011356,LN2024080000334,LDO20250003412,12,2025-08-24,04:29:27,1422.19,Debit,Completed,,Loan Payment - LN2024080000334,False,,1.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,whitespace_in_id
TXNL202500011126,ACC0093109,IND24022446,LN2024080000336,LDO20250007804,11,2025-08-09,02:09:35,932.88,Debit,Completed,,Loan Payment - LN2024080000336,False,,0.64,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011127,ACC0093369,IND24010993,LN2024080000341,LDO20250007805,11,2025-08-01,03:25:40,988.79,Debit,Completed,,Loan Payment - LN2024080000341,False,,0.73,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011128,ACC0092506,IND24016771,LN2024080000348,LDO20250007806,11,2025-08-06,02:00:05,3601.0,Debit,Completed,,Loan Payment - LN2024080000348,False,,0.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011129,ACC0093808,IND24025200,LN2024080000361,LDO20250001554,12,2025-08-28,03:18:08,273.54,Debit,Completed,,Loan Payment - LN2024080000361,False,,0.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011130,ACC0091686,IND24025395,LN2024080000365,LDO20250001555,12,2025-08-31,02:38:52,2370.33,Debit,Completed,,Loan Payment - LN2024080000365,False,,1.25,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011131,ACC0092811,IND24006524,LN2024080000376,LDO20250003413,12,2025-08-14,02:35:27,2525.53,Debit,Completed,,Loan Payment - LN2024080000376,False,,1.87,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011132,ACC0091603,IND24002438,LN2024080000378,LDO20250007807,11,2025-08-03,02:31:21,3384.95,Debit,Completed,,Loan Payment - LN2024080000378,False,,0.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011133,ACC0092848,IND24002812,LN2024080000393,LDO20250007808,11,2025-08-06,03:10:00,14450.81,Debit,Failed,insufficient_funds,Loan Payment - LN2024080000393,False,,0.98,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011134,ACC0092874,IND24020392,LN2024080000417,LDO20250007809,12,2025-08-18,03:57:26,2296.36,Debit,Completed,,Loan Payment - LN2024080000417,False,,0.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011135,ACC0092302,IND24023546,LN2024080000427,LDO20250007810,11,2025-08-05,02:42:17,2176.09,Debit,Completed,,Loan Payment - LN2024080000427,False,,0.2,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011136,ACC0092607,IND24024998,LN2024080000428,LDO20250003414,12,2025-08-31,02:28:41,2411.65,Debit,Completed,,Loan Payment - LN2024080000428,False,,1.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011137,ACC0093790,IND24025178,LN2024080000430,LDO20250007811,12,2025-08-22,03:22:13,856.81,Debit,Completed,,Loan Payment - LN2024080000430,False,,1.86,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011138,ACC0093335,IND24021084,LN2024080000434,LDO20250007812,12,2025-08-13,03:39:36,899.66,Debit,Completed,,Loan Payment - LN2024080000434 - Extra Principal,False,,0.44,,Automated,Vehicle Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500011139,ACC0093855,COM24000113,LN2024080000436,LDO20250000308,12,2025-08-20,02:48:49,24868.25,Debit,Completed,,Loan Payment - LN2024080000436,False,,0.32,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011140,ACC0091617,IND24001838,LN2024080000440,LDO20250007813,12,2025-08-20,02:00:19,2458.22,Debit,Completed,,Loan Payment - LN2024080000440,False,,0.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011141,ACC0093211,IND24010494,LN2024080000447,LDO20250007814,12,2025-08-11,03:39:30,7488.28,Debit,Completed,,Loan Payment - LN2024080000447,False,,0.68,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011142,ACC0091845,IND24017881,LN2024080000449,LDO20250001556,11,2025-08-03,04:30:34,1429.74,Debit,Completed,,Loan Payment - LN2024080000449,False,,0.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011143,ACC0093663,IND24020255,LN2024080000478,LDO20250007815,12,2025-08-16,03:38:09,4352.56,Debit,Completed,,Loan Payment - LN2024080000478,False,,1.14,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011144,ACC0092268,IND24017055,LN2024080000481,LDO20250003415,11,2025-08-07,02:47:38,2403.2,Debit,Completed,,Loan Payment - LN2024080000481,False,,1.66,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011145,ACC0093411,IND24004308,LN2024080000483,LDO20250000674,12,2025-08-25,04:10:36,1106.31,Debit,Completed,,Loan Payment - LN2024080000483,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011146,ACC0092082,IND24001906,LN2024080000486,LDO20250007816,12,2025-08-31,03:25:07,1700.38,Debit,Completed,,Loan Payment - LN2024080000486,False,,0.55,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011147,ACC0092963,IND24012469,LN2024080000492,LDO20250000675,11,2025-08-03,02:05:30,2206.36,Debit,Completed,,Loan Payment - LN2024080000492,False,,1.87,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
 TXNL202500011148 ,ACC0093654,IND24017620,LN2024080000495,LDO20250000054,12,2025-08-15,03:06:06,563.93,Debit,Completed,,Loan Payment - LN2024080000495,False,,0.4,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,True,whitespace_in_id
TXNL202500011149,ACC0093047,IND24007843,LN2024080000509,LDO20250003416,12,2025-08-28,04:49:45,898.05,Debit,Completed,,Loan Payment - LN2024080000509,False,,0.17,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011150,ACC0093012,IND24024567,LN2024080000513,LDO20250007817,11,2025-08-07,04:30:42,3023.7,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2024080000513,False,,0.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011151,ACC0093390,IND24026534,LN2024080000515,LDO20250007818,12,2025-08-26,03:22:50,528.44,Debit,Failed,insufficient_funds,Loan Payment - LN2024080000515,False,,1.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011152,ACC0092081,IND24024882,LN2024080000528,LDO20250001557,12,2025-08-29,04:14:16,710.69,Debit,Completed,,Loan Payment - LN2024080000528,False,,1.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011153,ACC0091995,IND24018273,LN2024080000533,LDO20250007819,12,2025-08-23,02:27:12,1217.25,Debit,Completed,,Loan Payment - LN2024080000533,False,,0.74,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011154,ACC0092443,IND24005256,LN2024080000539,LDO20250003417,12,2025-08-12,02:29:01,348.98,Debit,Completed,,Loan Payment - LN2024080000539,False,,0.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011155,ACC0093325,IND24024174,LN2024080000544,LDO20250003418,12,2025-08-25,03:30:43,1600.25,Debit,Completed,,Loan Payment - LN2024080000544,False,,0.12,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011156,ACC0092471,IND24023684,LN2024080000546,LDO20250007820,12,2025-08-19,04:29:54,3589.9,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2024080000546,False,,1.15,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011157,ACC0092366,IND24025317,LN2024080000547,LDO20250007821,12,2025-08-15,03:01:29,1938.48,Debit,Completed,,Loan Payment - LN2024080000547,False,,0.8,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011158,ACC0091467,IND24026781,LN2024080000553,LDO20250003419,12,2025-08-11,02:04:44,7499.48,Debit,Completed,,Loan Payment - LN2024080000553,False,,0.88,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011159,ACC0091980,IND24014481,LN2024080000560,LDO20250001558,12,2025-08-22,04:25:10,414.33,Debit,Completed,,Loan Payment - LN2024080000560,False,,1.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011160,ACC0092558,IND24007372,LN2024080000562,LDO20250007822,11,2025-08-01,02:23:09,1730.95,Debit,Completed,,Loan Payment - LN2024080000562,False,,1.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011161,ACC0091760,IND24020241,LN2024080000563,LDO20250007823,11,2025-08-01,03:32:41,732.3,Debit,Completed,,Loan Payment - LN2024080000563 - Late Fee,False,,0.88,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500011162,ACC0092388,IND24015546,LN2024080000568,LDO20250001559,11,2025-08-03,03:43:06,1713.71,Debit,Completed,,Loan Payment - LN2024080000568,False,,0.42,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011163,ACC0092750,IND24020257,LN2024080000569,LDO20250003420,12,2025-08-20,04:02:39,1954.15,Debit,Completed,,Loan Payment - LN2024080000569,False,,0.1,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011164,ACC0093562,IND24017326,LN2024080000586,LDO20250007824,12,2025-08-18,02:10:46,1227.82,Debit,Completed,,Loan Payment - LN2024080000586,False,,0.36,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011165,ACC0092709,IND24027548,LN2024080000614,LDO20250003421,12,2025-08-17,04:31:49,1161.63,Debit,Completed,,Loan Payment - LN2024080000614,False,,0.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011166,ACC0092237,IND24005895,LN2024080000629,LDO20250007825,11,2025-08-01,03:44:33,2292.1,Debit,Completed,,Loan Payment - LN2024080000629,False,,1.53,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011167,ACC0093849,COM24000034,LN2024080000638,LDO20250007826,12,2025-08-29,04:30:13,9070.53,Debit,Completed,,Loan Payment - LN2024080000638,False,,0.05,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011168,ACC0092338,IND24020575,LN2024080000640,LDO20250003422,12,2025-08-20,02:02:01,2939.91,Debit,Completed,,Loan Payment - LN2024080000640,False,,1.76,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011169,ACC0091771,IND24023366,LN2024080000648,LDO20250007827,12,2025-08-15,02:11:02,3113.83,Debit,Completed,,Loan Payment - LN2024080000648,False,,1.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500011170,ACC0093600,IND24025876,LN2024080000672,LDO20250007828,11,2025-08-05,03:34:03,1143.66,Debit,Completed,,Loan Payment - LN2024080000672,False,,0.69,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
